"age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","Extroversion","Neuroticism","Agreeableness","Conscientiousness","openness"
22,"Unanswered","IN",3,4,3,3,4,4,3,4,2,2,3,2,2,3,3,0.67,0.73,0.6,0.47,0.53
16,"Unanswered","AE",4,3,4,5,5,4,5,5,5,4,4,5,4,3,3,0.73,0.93,1,0.87,0.67
21,"Unanswered","NP",5,3,1,1,3,1,1,3,3,4,5,1,5,3,5,0.6,0.33,0.47,0.67,0.87
17,"Unanswered","AE",3,4,3,3,3,3,3,4,5,4,4,4,2,4,2,0.67,0.6,0.8,0.8,0.53
17,"Unanswered","AE",3,5,4,5,5,3,3,3,3,1,3,1,3,3,3,0.8,0.87,0.6,0.33,0.6
16,"Unanswered","AE",4,4,4,4,5,4,2,4,4,2,3,1,4,2,4,0.8,0.87,0.67,0.4,0.67
15,"Unanswered","GB",1,5,5,5,5,5,5,5,5,1,5,4,1,5,5,0.73,1,1,0.67,0.73
16,"Female","ES",1,1,2,4,5,3,4,2,3,2,2,1,5,5,5,0.27,0.8,0.6,0.33,1
27,"Female","TZ",5,2,4,5,3,1,5,4,5,1,4,5,5,4,5,0.73,0.6,0.93,0.67,0.93
20,"Unanswered","TR",3,3,3,4,5,4,3,4,4,4,5,4,5,4,5,0.6,0.87,0.73,0.87,0.93
20,"Female","US",3,3,4,4,4,2,4,5,4,2,3,2,4,4,4,0.67,0.67,0.87,0.47,0.8
20,"Unanswered","IN",1,5,5,1,2,1,4,2,3,3,4,4,3,4,2,0.73,0.27,0.6,0.73,0.6
13,"Female","GB",1,5,4,1,3,1,1,1,1,5,5,4,5,5,5,0.67,0.33,0.2,0.93,1
46,"Unanswered","ZA",2,3,3,4,4,4,3,4,3,3,3,2,4,3,2,0.53,0.8,0.67,0.53,0.6
25,"Female","CA",1,1,1,3,5,3,1,1,3,1,3,1,3,3,2,0.2,0.73,0.33,0.33,0.53
26,"Unanswered","NL",2,5,5,3,4,4,4,5,4,2,2,3,4,3,3,0.8,0.73,0.87,0.47,0.67
18,"Female","CH",4,5,5,3,4,3,3,3,3,3,3,3,4,4,5,0.93,0.67,0.6,0.6,0.87
37,"Female","US",3,4,3,3,2,2,2,5,4,3,4,2,5,4,3,0.67,0.47,0.73,0.6,0.8
16,"Female","ID",3,3,2,4,4,2,5,3,2,3,5,4,4,4,4,0.53,0.67,0.67,0.8,0.8
21,"Unanswered","US",2,3,3,3,3,3,4,4,4,3,3,3,4,3,3,0.53,0.6,0.8,0.6,0.67
45,"Unanswered","IN",1,5,5,1,1,5,5,5,5,5,5,5,5,5,5,0.73,0.47,1,1,1
58,"Unanswered","US",3,5,5,2,3,2,5,5,5,4,4,5,3,4,4,0.87,0.47,1,0.87,0.73
21,"Unanswered","ZA",2,2,3,5,5,5,5,5,4,4,4,4,5,3,5,0.47,1,0.93,0.8,0.87
30,"Unanswered","AE",5,2,4,5,5,5,3,5,5,5,5,4,5,4,4,0.73,1,0.87,0.93,0.87
43,"Female","NL",3,3,4,3,4,3,5,5,5,3,3,4,4,5,4,0.67,0.67,1,0.67,0.87
37,"Female","IN",3,5,5,3,3,2,5,5,5,5,5,3,5,5,5,0.87,0.53,1,0.87,1
33,"Unanswered","DK",1,2,4,4,5,4,5,5,4,2,5,1,4,2,4,0.47,0.87,0.93,0.53,0.67
24,"Female","PK",5,5,5,1,1,1,5,5,5,5,5,5,1,5,5,1,0.2,1,1,0.73
21,"Unanswered","RS",4,4,5,3,5,3,5,5,4,2,5,4,5,5,5,0.87,0.73,0.93,0.73,1
21,"Unanswered","DK",2,5,4,2,2,2,5,5,4,2,4,4,5,4,5,0.73,0.4,0.93,0.67,0.93
17,"Female","AU",3,3,3,2,1,1,1,1,1,3,5,1,3,5,4,0.6,0.27,0.2,0.6,0.8
14,"Unanswered","US",3,3,4,3,2,3,4,4,5,4,4,5,5,4,5,0.67,0.53,0.87,0.87,0.93
15,"Unanswered","US",2,3,1,5,5,5,3,4,3,3,2,3,3,4,3,0.4,1,0.67,0.53,0.67
15,"Other","US",3,5,5,1,1,1,3,4,5,3,4,3,5,5,5,0.87,0.2,0.8,0.67,1
18,"Unanswered","GB",2,2,2,5,5,3,4,4,3,5,5,4,4,4,3,0.4,0.87,0.73,0.93,0.73
14,"Unanswered","PH",2,3,4,5,5,4,5,5,4,4,5,5,3,5,4,0.6,0.93,0.93,0.93,0.8
31,"Female","CH",3,4,4,3,4,2,3,3,4,3,4,2,3,5,5,0.73,0.6,0.67,0.6,0.87
27,"Female","KE",3,5,5,2,4,1,4,4,4,4,4,4,1,4,4,0.87,0.47,0.8,0.8,0.6
18,"Unanswered","NL",3,3,4,4,5,4,4,4,3,2,5,4,5,4,4,0.67,0.87,0.73,0.73,0.87
23,"Unanswered","MY",3,5,5,5,5,4,5,5,5,3,2,1,5,3,5,0.87,0.93,1,0.4,0.87
26,"Female","PK",1,1,1,1,5,5,1,5,5,5,4,1,1,5,1,0.2,0.73,0.73,0.67,0.47
25,"Unanswered","US",1,3,3,3,4,3,3,3,3,3,5,2,5,4,4,0.47,0.67,0.6,0.67,0.87
14,"Unanswered","US",2,2,2,4,5,5,3,5,4,3,2,4,4,1,1,0.4,0.93,0.8,0.6,0.4
14,"Unanswered","US",3,3,3,2,2,3,3,3,3,4,3,4,2,4,3,0.6,0.47,0.6,0.73,0.6
16,"Unanswered","US",3,4,3,5,5,3,4,5,5,3,5,3,5,3,5,0.67,0.87,0.93,0.73,0.87
28,"Female","GB",3,3,4,4,4,4,3,4,4,4,4,5,5,4,5,0.67,0.8,0.73,0.87,0.93
23,"Unanswered","BD",1,2,2,5,5,5,3,5,3,2,4,2,3,3,2,0.33,1,0.73,0.53,0.53
15,"Female","US",4,3,1,1,1,3,5,5,5,1,1,5,5,5,5,0.53,0.33,1,0.47,1
16,"Unanswered","US",1,1,1,5,5,5,2,4,2,3,4,1,5,3,4,0.2,1,0.53,0.53,0.8
14,"Female","US",5,4,4,3,3,3,4,4,4,4,5,5,3,2,3,0.87,0.6,0.8,0.93,0.53
28,"Unanswered","US",2,3,4,3,5,1,4,5,4,3,3,3,3,4,3,0.6,0.6,0.87,0.6,0.67
29,"Unanswered","US",1,1,1,5,5,5,2,5,1,4,5,5,1,5,1,0.2,1,0.53,0.93,0.47
72,"Unanswered","GB",3,4,5,4,5,4,5,4,4,2,2,1,4,5,4,0.8,0.87,0.87,0.33,0.87
21,"Unanswered","BD",3,3,2,1,4,2,4,5,5,3,5,5,3,3,4,0.53,0.47,0.93,0.87,0.67
30,"Female","US",1,2,3,4,4,4,4,5,4,5,4,4,4,3,5,0.4,0.8,0.87,0.87,0.8
38,"Unanswered","US",4,5,4,1,1,2,4,5,5,4,5,3,4,5,4,0.87,0.27,0.93,0.8,0.87
51,"Unanswered","US",4,5,5,1,1,2,5,5,5,4,4,5,4,4,2,0.93,0.27,1,0.87,0.67
64,"Unanswered","GB",2,4,5,3,2,3,5,4,5,4,4,4,5,3,4,0.73,0.53,0.93,0.8,0.8
50,"Unanswered","US",1,1,2,2,2,2,4,4,5,3,4,5,4,5,5,0.27,0.4,0.87,0.8,0.93
18,"Unanswered","GB",4,4,4,3,5,4,4,4,4,2,4,3,4,5,4,0.8,0.8,0.8,0.6,0.87
18,"Unanswered","US",3,5,5,4,5,5,5,5,5,4,5,5,5,2,3,0.87,0.93,1,0.93,0.67
17,"Unanswered","US",4,4,5,3,2,2,3,2,4,3,3,3,3,3,3,0.87,0.47,0.6,0.6,0.6
18,"Unanswered","US",2,2,2,4,4,4,2,2,3,5,5,5,4,5,4,0.4,0.8,0.47,1,0.87
18,"Female","US",3,5,5,2,5,1,5,5,3,3,4,5,3,5,5,0.87,0.53,0.87,0.8,0.87
22,"Unanswered","IN",3,4,4,3,4,2,3,3,5,3,5,4,3,4,2,0.73,0.6,0.73,0.8,0.6
32,"Unanswered","SE",2,4,5,3,5,4,5,5,5,4,4,1,4,5,5,0.73,0.8,1,0.6,0.93
25,"Unanswered","US",4,5,5,2,4,2,4,4,5,2,3,5,5,5,4,0.93,0.53,0.87,0.67,0.93
18,"Female","GB",3,5,4,4,2,2,4,4,4,2,4,3,3,3,3,0.8,0.53,0.8,0.6,0.6
16,"Unanswered","US",2,3,4,4,4,4,3,5,4,3,5,4,4,4,2,0.6,0.8,0.8,0.8,0.67
16,"Unanswered","US",3,3,3,4,5,5,5,3,3,4,5,5,4,4,4,0.6,0.93,0.73,0.93,0.8
17,"Female","US",3,2,2,3,4,2,1,1,3,1,5,2,2,5,4,0.47,0.6,0.33,0.53,0.73
16,"Unanswered","US",3,5,3,5,5,4,5,5,5,3,4,3,5,4,5,0.73,0.93,1,0.67,0.93
20,"Unanswered","US",3,3,5,2,4,2,4,3,4,3,3,2,4,4,5,0.73,0.53,0.73,0.53,0.87
21,"Unanswered","US",4,4,3,3,3,3,3,4,3,3,5,4,5,3,4,0.73,0.6,0.67,0.8,0.8
16,"Female","US",1,4,4,1,1,1,4,5,5,5,5,4,3,4,4,0.6,0.2,0.93,0.93,0.73
40,"Unanswered","US",1,2,2,5,5,4,2,3,3,4,2,3,5,4,2,0.33,0.93,0.53,0.6,0.73
22,"Female","US",3,4,5,2,4,1,4,5,4,4,5,4,4,5,5,0.8,0.47,0.87,0.87,0.93
26,"Unanswered","US",5,5,5,5,5,5,5,5,5,3,5,3,1,5,5,1,1,1,0.73,0.73
26,"Unanswered","GB",4,5,5,3,3,3,5,5,4,4,5,4,4,5,4,0.93,0.6,0.93,0.87,0.87
22,"Unanswered","IN",2,3,2,3,4,4,2,5,3,4,4,2,3,3,3,0.47,0.73,0.67,0.67,0.6
45,"Female","IR",1,2,1,2,5,1,3,2,1,5,3,5,5,5,1,0.27,0.53,0.4,0.87,0.73
25,"Female","TR",1,4,3,3,4,2,3,4,3,3,5,4,3,3,3,0.53,0.6,0.67,0.8,0.6
21,"Unanswered","US",2,2,1,5,5,5,2,3,1,4,5,4,4,5,3,0.33,1,0.4,0.87,0.8
23,"Unanswered","US",4,5,4,2,3,2,4,4,3,3,4,5,3,4,4,0.87,0.47,0.73,0.8,0.73
14,"Unanswered","NL",2,3,2,3,4,4,4,4,2,2,4,2,4,4,3,0.47,0.73,0.67,0.53,0.73
17,"Female","PH",3,5,5,2,5,4,4,5,5,5,5,3,5,5,5,0.87,0.73,0.93,0.87,1
29,"Unanswered","US",2,4,4,2,1,1,4,5,4,4,5,3,4,5,4,0.67,0.27,0.87,0.8,0.87
31,"Unanswered","US",4,4,5,2,2,1,4,4,4,3,4,3,4,4,5,0.87,0.33,0.8,0.67,0.87
14,"Female","US",3,5,2,1,1,1,5,4,3,3,5,1,5,4,5,0.67,0.2,0.8,0.6,0.93
28,"Unanswered","US",5,5,5,1,1,1,5,5,5,4,5,5,5,5,5,1,0.2,1,0.93,1
14,"Female","US",3,5,4,3,5,3,4,5,4,4,4,2,5,5,4,0.8,0.73,0.87,0.67,0.93
21,"Unanswered","US",1,1,1,5,5,4,1,1,1,5,5,5,5,5,5,0.2,0.93,0.2,1,1
29,"Unanswered","RU",1,3,2,2,3,4,3,2,2,3,3,5,3,4,3,0.4,0.6,0.47,0.73,0.67
23,"Unanswered","IN",1,4,5,5,5,5,3,5,3,1,1,4,4,3,3,0.67,1,0.73,0.4,0.67
51,"Unanswered","US",3,4,3,3,3,3,5,5,4,5,4,5,3,3,3,0.67,0.6,0.93,0.93,0.6
25,"Unanswered","US",3,3,4,5,4,4,3,4,3,5,4,5,4,4,3,0.67,0.87,0.67,0.93,0.73
38,"Unanswered","US",4,4,5,3,4,2,4,4,4,3,3,2,4,5,4,0.87,0.6,0.8,0.53,0.87
18,"Female","US",4,5,5,1,2,2,5,4,4,5,5,4,5,5,5,0.93,0.33,0.87,0.93,1
15,"Unanswered","US",2,5,5,5,5,5,5,5,5,2,5,5,4,4,4,0.8,1,1,0.8,0.8
23,"Unanswered","US",3,5,5,1,1,1,5,5,4,4,4,3,5,5,5,0.87,0.2,0.93,0.73,1
21,"Female","GB",2,2,2,2,4,2,5,4,3,2,2,2,4,5,4,0.4,0.53,0.8,0.4,0.87
25,"Unanswered","AU",3,5,5,2,5,2,5,4,5,1,2,1,5,5,4,0.87,0.6,0.93,0.27,0.93
17,"Unanswered","CA",1,2,2,5,5,4,4,4,3,4,3,3,4,4,3,0.33,0.93,0.73,0.67,0.73
15,"Female","FI",1,5,1,1,1,1,4,5,3,2,4,4,5,5,4,0.47,0.2,0.8,0.67,0.93
20,"Female","CA",3,2,2,4,3,4,2,2,2,4,3,4,4,4,3,0.47,0.73,0.4,0.73,0.73
17,"Unanswered","US",3,4,4,4,5,3,5,4,4,4,5,5,5,4,5,0.73,0.8,0.87,0.93,0.93
17,"Unanswered","US",4,5,5,4,5,3,4,5,4,3,5,5,3,3,4,0.93,0.8,0.87,0.87,0.67
18,"Unanswered","US",2,3,3,4,4,2,4,4,3,4,3,5,4,4,3,0.53,0.67,0.73,0.8,0.73
25,"Unanswered","US",1,2,2,4,4,4,4,5,3,5,4,5,3,4,3,0.33,0.8,0.8,0.93,0.67
18,"Female","US",4,4,3,3,4,3,5,4,3,4,4,5,4,4,3,0.73,0.67,0.8,0.87,0.73
18,"Unanswered","US",3,5,3,5,4,2,4,4,4,5,4,5,5,4,4,0.73,0.73,0.8,0.93,0.87
19,"Unanswered","US",1,2,1,2,4,2,3,4,2,4,4,4,3,4,3,0.27,0.53,0.6,0.8,0.67
43,"Female","JE",2,2,4,4,4,5,4,5,3,4,2,3,5,4,3,0.53,0.87,0.8,0.6,0.8
37,"Unanswered","CA",4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,0.8,0.73,0.8,0.67,0.8
18,"Unanswered","PH",2,3,3,2,4,3,3,4,3,2,4,3,4,3,4,0.53,0.6,0.67,0.6,0.73
25,"Unanswered","IN",5,5,5,2,4,1,4,4,5,2,5,4,5,5,5,1,0.47,0.87,0.73,1
21,"Unanswered","ES",4,4,3,4,4,2,5,5,3,4,4,5,5,5,5,0.73,0.67,0.87,0.87,1
19,"Unanswered","CA",3,4,3,4,4,4,5,4,4,4,5,4,3,5,3,0.67,0.8,0.87,0.87,0.73
43,"Female","US",2,2,2,3,3,2,4,5,4,4,4,4,5,5,5,0.4,0.53,0.87,0.8,1
17,"Unanswered","US",3,3,4,4,4,4,4,5,3,2,4,5,5,3,4,0.67,0.8,0.8,0.73,0.8
39,"Female","US",4,5,5,3,5,3,5,5,5,3,3,3,5,5,5,0.93,0.73,1,0.6,1
16,"Female","US",3,5,5,3,3,2,2,2,3,2,3,2,5,4,3,0.87,0.53,0.47,0.47,0.8
46,"Unanswered","US",2,4,5,2,2,3,4,5,5,5,5,5,5,5,5,0.73,0.47,0.93,1,1
19,"Female","CA",4,5,5,1,2,1,4,3,4,4,4,5,5,5,5,0.93,0.27,0.73,0.87,1
28,"Female","RO",3,4,3,3,3,3,3,4,3,4,4,4,3,4,4,0.67,0.6,0.67,0.8,0.73
29,"Unanswered","US",1,3,2,2,3,2,3,3,3,3,4,3,4,4,3,0.4,0.47,0.6,0.67,0.73
23,"Unanswered","GR",1,1,1,4,5,5,2,2,1,2,3,1,3,3,2,0.2,0.93,0.33,0.4,0.53
28,"Female","IN",1,1,1,1,1,1,1,5,1,1,2,1,5,5,5,0.2,0.2,0.47,0.27,1
52,"Unanswered","ZA",2,4,4,4,5,3,4,5,4,5,3,4,5,4,4,0.67,0.8,0.87,0.8,0.87
21,"Unanswered","PK",4,4,4,5,5,5,5,5,3,4,5,2,4,4,2,0.8,1,0.87,0.73,0.67
34,"Female","SE",5,4,4,3,3,3,5,3,4,2,2,2,5,4,3,0.87,0.6,0.8,0.4,0.8
27,"Unanswered","TW",2,2,2,5,5,5,5,5,5,5,5,4,5,5,5,0.4,1,1,0.93,1
26,"Female","GB",3,5,3,1,1,2,4,4,5,1,2,1,3,5,3,0.73,0.27,0.87,0.27,0.73
66,"Unanswered","NZ",3,4,5,3,4,3,5,5,4,4,4,4,3,4,3,0.8,0.67,0.93,0.8,0.67
27,"Unanswered","US",4,5,5,4,4,3,4,5,5,3,5,4,4,5,5,0.93,0.73,0.93,0.8,0.93
20,"Unanswered","PH",2,4,3,4,3,4,5,5,4,4,5,5,4,4,4,0.6,0.73,0.93,0.93,0.8
22,"Female","US",2,3,3,1,2,1,3,4,4,4,4,3,3,5,4,0.53,0.27,0.73,0.73,0.8
18,"Unanswered","US",4,5,5,3,3,3,5,3,4,4,5,5,4,4,4,0.93,0.6,0.8,0.93,0.8
24,"Unanswered","SG",4,3,2,5,5,5,5,5,5,3,2,3,5,3,4,0.6,1,1,0.53,0.8
53,"Unanswered","US",2,3,3,2,4,1,4,4,4,3,3,2,4,3,3,0.53,0.47,0.8,0.53,0.67
20,"Unanswered","US",5,5,5,4,4,3,5,5,4,3,4,3,4,4,5,1,0.73,0.93,0.67,0.87
19,"Unanswered","VE",1,3,3,5,5,4,4,4,3,2,4,2,4,3,4,0.47,0.93,0.73,0.53,0.73
18,"Female","US",2,2,3,4,4,3,3,4,4,3,3,3,5,4,3,0.47,0.73,0.73,0.6,0.8
27,"Unanswered","US",5,5,5,4,4,4,5,5,4,3,4,3,5,4,5,1,0.8,0.93,0.67,0.93
18,"Unanswered","US",2,2,3,4,4,2,2,3,3,3,3,2,3,4,2,0.47,0.67,0.53,0.53,0.6
37,"Unanswered","US",2,4,4,4,3,2,5,5,3,2,5,4,4,5,4,0.67,0.6,0.87,0.73,0.87
27,"Unanswered","US",2,1,2,4,5,3,3,3,3,3,5,3,5,4,4,0.33,0.8,0.6,0.73,0.87
23,"Unanswered","US",4,5,4,4,4,2,4,5,4,5,4,4,4,4,4,0.87,0.67,0.87,0.87,0.8
46,"Unanswered","ZA",3,1,3,5,5,4,2,5,4,4,4,5,5,4,4,0.47,0.93,0.73,0.87,0.87
30,"Unanswered","US",3,4,3,4,4,4,5,4,4,2,5,2,4,4,4,0.67,0.8,0.87,0.6,0.8
18,"Female","US",1,2,1,5,5,4,2,3,3,3,4,3,5,2,4,0.27,0.93,0.53,0.67,0.73
21,"Unanswered","US",1,2,2,5,5,5,4,4,3,3,3,4,5,4,4,0.33,1,0.73,0.67,0.87
34,"Female","NO",3,4,4,4,4,2,4,5,5,4,5,5,2,5,3,0.73,0.67,0.93,0.93,0.67
47,"Unanswered","US",5,5,5,1,1,1,5,5,5,3,5,4,3,5,4,1,0.2,1,0.8,0.8
30,"Female","US",4,4,4,2,3,2,4,3,4,3,4,4,4,4,4,0.8,0.47,0.73,0.73,0.8
29,"Unanswered","US",5,5,5,4,5,2,4,5,4,5,4,5,3,4,5,1,0.73,0.87,0.93,0.8
15,"Unanswered","GB",1,3,3,4,5,4,4,5,3,4,4,4,5,4,3,0.47,0.87,0.8,0.8,0.8
20,"Unanswered","GB",3,4,4,3,4,2,5,5,3,4,5,3,3,3,4,0.73,0.6,0.87,0.8,0.67
18,"Female","US",4,5,5,4,4,3,4,3,5,5,3,4,3,4,4,0.93,0.73,0.8,0.8,0.73
17,"Unanswered","US",2,2,2,2,4,3,5,5,3,4,5,2,5,3,5,0.4,0.6,0.87,0.73,0.87
44,"Unanswered","US",3,3,4,5,5,3,3,5,4,3,5,4,5,5,5,0.67,0.87,0.8,0.8,1
18,"Female","US",1,4,3,4,5,3,1,1,3,5,5,5,5,4,4,0.53,0.8,0.33,1,0.87
19,"Female","CA",2,4,4,2,4,3,4,5,5,2,4,2,4,4,4,0.67,0.6,0.93,0.53,0.8
25,"Unanswered","US",5,3,5,5,5,5,5,5,5,3,5,1,5,5,5,0.87,1,1,0.6,1
57,"Unanswered","US",5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,1,0.2,1,1,1
23,"Unanswered","DK",3,4,5,2,3,1,5,4,4,4,5,2,5,4,4,0.8,0.4,0.87,0.73,0.87
26,"Female","US",1,5,5,1,5,1,5,5,5,5,5,5,5,5,5,0.73,0.47,1,1,1
33,"Female","US",3,4,3,3,3,3,4,5,5,3,5,4,5,5,4,0.67,0.6,0.93,0.8,0.93
29,"Unanswered","US",5,4,4,2,4,1,4,5,5,5,5,4,4,4,5,0.87,0.47,0.93,0.93,0.87
24,"Unanswered","US",3,1,2,3,4,1,4,5,2,4,5,4,5,5,5,0.4,0.53,0.73,0.87,1
21,"Female","US",5,5,5,2,4,2,5,4,4,2,4,4,5,2,5,1,0.53,0.87,0.67,0.8
20,"Unanswered","PT",1,2,1,4,5,3,3,4,2,3,5,4,5,3,4,0.27,0.8,0.6,0.8,0.8
18,"Unanswered","GB",3,5,5,2,2,2,5,4,5,4,4,2,3,4,3,0.87,0.4,0.93,0.67,0.67
21,"Female","US",5,5,4,2,4,2,4,4,4,2,4,3,5,2,5,0.93,0.53,0.8,0.6,0.8
19,"Unanswered","US",5,3,3,5,5,5,5,1,3,5,5,3,5,1,3,0.73,1,0.6,0.87,0.6
21,"Unanswered","US",5,5,5,4,2,2,5,4,4,4,5,5,4,4,4,1,0.53,0.87,0.93,0.8
24,"Unanswered","FI",3,4,3,4,4,4,4,4,3,3,4,3,4,4,3,0.67,0.8,0.73,0.67,0.73
35,"Unanswered","NO",2,4,4,2,1,2,4,5,3,3,2,2,4,4,4,0.67,0.33,0.8,0.47,0.8
16,"Unanswered","CO",2,5,5,5,5,5,3,4,3,3,5,1,5,3,3,0.8,1,0.67,0.6,0.73
56,"Female","US",3,5,5,4,4,3,5,5,5,5,5,3,4,5,5,0.87,0.73,1,0.87,0.93
18,"Female","US",3,5,5,1,1,1,1,5,5,5,5,5,5,4,5,0.87,0.2,0.73,1,0.93
18,"Unanswered","US",4,5,5,1,1,1,5,1,5,5,4,5,5,5,5,0.93,0.2,0.73,0.93,1
35,"Unanswered","US",3,4,4,3,4,2,5,5,4,4,4,4,5,4,4,0.73,0.6,0.93,0.8,0.87
41,"Unanswered","US",4,4,4,4,3,3,4,5,4,5,5,4,4,5,4,0.8,0.67,0.87,0.93,0.87
14,"Unanswered","US",4,5,5,4,4,2,5,4,5,3,4,3,5,5,5,0.93,0.67,0.93,0.67,1
22,"Female","DZ",3,4,5,5,3,5,3,3,4,4,5,1,4,5,5,0.8,0.87,0.67,0.67,0.93
14,"Unanswered","GB",2,3,4,3,4,3,5,4,3,4,4,2,5,4,5,0.6,0.67,0.8,0.67,0.93
17,"Female","US",1,4,4,1,4,1,5,5,4,4,5,4,5,4,4,0.6,0.4,0.93,0.87,0.87
22,"Female","US",2,5,4,3,3,2,4,4,2,5,4,4,5,4,5,0.73,0.53,0.67,0.87,0.93
19,"Unanswered","ES",3,5,5,4,4,3,4,5,3,4,5,3,5,5,5,0.87,0.73,0.8,0.8,1
34,"Female","US",2,5,5,1,1,1,5,5,5,4,4,4,4,4,5,0.8,0.2,1,0.8,0.87
27,"Unanswered","US",4,5,4,3,3,3,5,3,3,2,2,4,4,4,3,0.87,0.6,0.73,0.53,0.73
23,"Unanswered","US",3,4,4,4,3,3,4,5,4,4,5,4,5,5,5,0.73,0.67,0.87,0.87,1
25,"Female","IN",2,5,5,2,4,4,5,4,4,2,2,3,5,4,4,0.8,0.67,0.87,0.47,0.87
13,"Unanswered","CA",1,2,3,5,5,4,4,5,4,3,4,4,5,5,2,0.4,0.93,0.87,0.73,0.8
18,"Unanswered","US",3,3,4,3,3,2,5,4,3,3,4,3,3,4,5,0.67,0.53,0.8,0.67,0.8
19,"Unanswered","US",3,3,2,2,4,3,4,2,3,4,4,4,3,3,3,0.53,0.6,0.6,0.8,0.6
22,"Female","AU",4,3,2,4,5,4,5,5,4,3,5,3,5,4,5,0.6,0.87,0.93,0.73,0.93
24,"Unanswered","US",1,3,3,4,4,4,5,5,5,2,4,2,5,5,4,0.47,0.8,1,0.53,0.93
22,"Unanswered","US",2,3,3,4,4,3,3,4,2,3,2,3,4,3,4,0.53,0.73,0.6,0.53,0.73
25,"Unanswered","US",4,4,3,4,5,4,3,4,4,2,3,1,4,3,3,0.73,0.87,0.73,0.4,0.67
13,"Female","US",1,1,1,1,3,1,1,1,1,5,5,5,4,4,4,0.2,0.33,0.2,1,0.8
16,"Unanswered","NL",1,2,2,4,5,5,4,4,4,3,4,4,5,5,5,0.33,0.93,0.8,0.73,1
15,"Female","CA",3,5,4,2,5,5,5,5,5,2,4,3,5,5,5,0.8,0.8,1,0.6,1
16,"Unanswered","US",4,3,3,5,5,4,3,3,4,3,3,4,4,4,3,0.67,0.93,0.67,0.67,0.73
21,"Unanswered","GB",2,3,4,1,4,2,4,3,3,2,5,2,5,4,4,0.6,0.47,0.67,0.6,0.87
33,"Unanswered","US",2,3,4,5,5,4,4,5,5,3,5,4,3,4,2,0.6,0.93,0.93,0.8,0.6
19,"Female","US",4,4,4,3,3,3,5,4,4,2,4,4,3,3,4,0.8,0.6,0.87,0.67,0.67
24,"Unanswered","HR",2,4,2,4,4,4,5,4,3,3,4,2,5,5,4,0.53,0.8,0.8,0.6,0.93
19,"Female","US",4,4,4,3,5,3,5,4,4,2,4,3,4,4,3,0.8,0.73,0.87,0.6,0.73
57,"Unanswered","US",4,5,5,2,2,1,5,5,5,4,4,4,3,4,3,0.93,0.33,1,0.8,0.67
39,"Unanswered","BS",4,4,5,2,3,1,3,3,4,4,4,3,5,4,4,0.87,0.4,0.67,0.73,0.87
16,"Unanswered","US",3,3,2,5,5,4,5,5,4,3,3,2,5,4,5,0.53,0.93,0.93,0.53,0.93
18,"Unanswered","US",3,3,3,4,4,4,3,5,4,3,4,3,4,2,4,0.6,0.8,0.8,0.67,0.67
18,"Unanswered","US",3,2,3,4,3,2,3,5,4,3,3,3,3,3,5,0.53,0.6,0.8,0.6,0.73
15,"Unanswered","GB",2,2,4,5,5,5,4,5,5,5,5,5,1,5,3,0.53,1,0.93,1,0.6
64,"Unanswered","US",3,4,5,3,2,2,5,4,5,4,4,4,4,5,5,0.8,0.47,0.93,0.8,0.93
18,"Unanswered","BR",1,2,2,3,3,3,2,1,3,4,4,3,4,4,4,0.33,0.6,0.4,0.73,0.8
18,"Female","US",1,3,4,1,3,1,4,5,4,3,5,1,1,5,3,0.53,0.33,0.87,0.6,0.6
40,"Unanswered","US",1,2,1,3,3,3,3,5,2,4,2,5,2,4,4,0.27,0.6,0.67,0.73,0.67
37,"Female","AP",5,5,5,1,1,1,5,5,5,5,4,5,5,5,5,1,0.2,1,0.93,1
41,"Female","AP",5,1,5,1,2,2,5,5,4,4,4,5,5,5,5,0.73,0.33,0.93,0.87,1
49,"Unanswered","US",5,5,5,4,4,3,5,5,5,5,5,4,5,5,5,1,0.73,1,0.93,1
27,"Unanswered","US",3,5,5,2,2,2,4,4,4,5,5,4,2,5,4,0.87,0.4,0.8,0.93,0.73
25,"Unanswered","FR",2,3,3,4,5,4,4,4,3,4,4,3,5,5,4,0.53,0.87,0.73,0.73,0.93
46,"Female","AP",2,4,4,1,2,1,5,5,4,5,4,4,4,5,5,0.67,0.27,0.93,0.87,0.93
17,"Female","US",4,5,4,2,3,2,1,5,4,3,4,2,3,5,4,0.87,0.47,0.67,0.6,0.8
41,"Female","US",4,5,5,3,5,1,1,4,4,5,5,1,5,3,5,0.93,0.6,0.6,0.73,0.87
45,"Unanswered","US",5,5,5,5,5,2,5,5,5,5,3,5,5,5,5,1,0.8,1,0.87,1
16,"Female","US",3,3,4,4,4,3,4,4,3,4,3,5,4,3,4,0.67,0.73,0.73,0.8,0.73
17,"Female","AU",4,5,4,1,2,2,5,4,5,5,5,1,5,4,5,0.87,0.33,0.93,0.73,0.93
34,"Female","GB",4,1,4,5,5,4,1,3,3,5,4,1,5,4,3,0.6,0.93,0.47,0.67,0.8
18,"Unanswered","US",3,4,5,5,5,4,4,4,4,5,5,5,4,5,4,0.8,0.93,0.8,1,0.87
